ID_INSTALACAO,CPF_RESPONSAVEL_INTERNO,DATA_RESERVA,HORARIO_INICIO,HORARIO_FIM
14,87481512200,2023-03-26,13:30:00,15:12:00
19,39326406322,2023-06-19,13:30:00,14:46:00
1,30171265877,2023-04-20,12:00:00,13:39:00
19,44138157422,2023-08-18,12:00:00,13:12:00
12,52998565800,2023-01-27,12:00:00,13:40:00
19,46778785011,2023-03-06,18:00:00,19:35:00
4,54266595677,2023-04-12,13:00:00,14:52:00
18,69331933811,2023-02-08,11:00:00,12:23:00
14,54352819033,2023-04-29,10:00:00,11:26:00
20,81742086155,2023-03-21,14:00:00,15:26:00
3,30452628722,2023-03-24,16:30:00,18:01:00
20,26594593477,2023-02-05,20:30:00,22:00:00
20,13972021499,2023-12-03,21:00:00,22:00:00
6,10307260000,2023-01-10,07:30:00,08:52:00
2,32418914966,2023-10-15,12:00:00,13:54:00
17,56276854099,2023-10-01,11:00:00,12:33:00
1,51306864977,2023-12-01,08:00:00,09:21:00
6,46287427588,2023-01-05,10:00:00,11:43:00
4,41307990700,2023-03-29,21:00:00,22:00:00
12,80946215088,2023-07-02,11:30:00,12:57:00
15,76722362022,2023-01-11,16:00:00,17:27:00
8,86415379966,2023-10-21,09:30:00,11:24:00
7,84769085800,2023-11-15,06:00:00,07:14:00
14,63038477900,2023-12-30,17:00:00,18:07:00
9,24766153588,2023-04-29,07:30:00,08:48:00
19,20973209888,2023-07-30,09:00:00,10:14:00
5,43319871911,2023-02-10,20:00:00,21:40:00
18,54771068677,2023-04-12,10:30:00,12:26:00
3,18122583300,2023-11-27,07:30:00,09:16:00
6,59746461500,2023-10-27,16:30:00,18:01:00
5,21627422099,2023-03-28,13:00:00,14:14:00
6,32954943988,2023-02-27,19:00:00,20:26:00
4,25138567599,2023-06-23,18:00:00,19:19:00
10,53739344100,2023-02-12,12:00:00,13:52:00
3,96769408288,2023-06-01,19:00:00,20:56:00
18,70329008366,2023-12-23,13:30:00,15:25:00
20,71512497644,2023-10-07,08:00:00,09:10:00
8,95379084377,2023-07-03,12:30:00,13:37:00
9,15232970000,2023-04-04,12:30:00,14:22:00
3,19889296444,2023-12-03,15:30:00,17:21:00
4,38893436000,2023-08-20,16:00:00,17:51:00
11,60171286477,2023-01-03,13:00:00,14:54:00
15,32202997099,2023-02-21,09:30:00,11:15:00
19,20198066222,2023-07-10,09:00:00,10:10:00
17,25460640611,2023-03-16,08:30:00,10:18:00
18,82725379666,2023-12-26,07:00:00,08:09:00
1,98361689400,2023-03-17,07:00:00,08:56:00
5,56248767344,2023-12-04,12:00:00,13:30:00
12,97895740022,2023-07-09,08:00:00,09:52:00
14,52882477577,2023-11-10,10:00:00,11:56:00
20,44229495199,2023-06-22,19:00:00,20:46:00
16,68785549422,2023-07-03,16:30:00,18:20:00
7,23549503577,2023-05-21,19:00:00,20:36:00
15,49205600288,2023-10-02,21:30:00,22:00:00
12,25480987455,2023-06-29,18:00:00,20:00:00
1,79799954811,2023-01-28,16:00:00,17:28:00
15,55625778444,2023-03-21,12:00:00,13:21:00
13,94981549533,2023-06-08,08:30:00,09:48:00
14,97149955666,2023-09-01,12:00:00,13:08:00
4,24292421099,2023-08-19,19:00:00,20:23:00
16,75731304300,2023-10-25,10:30:00,12:21:00
3,86972913055,2023-12-27,17:00:00,18:13:00
15,50846422400,2023-08-17,06:30:00,07:54:00
1,17973349566,2023-11-03,19:30:00,20:56:00
7,97681177100,2023-06-11,07:00:00,08:08:00
20,60019349322,2023-04-14,20:30:00,22:00:00
13,97001738011,2023-07-15,14:00:00,15:26:00
14,18959163133,2023-05-12,19:00:00,20:14:00
8,85579604177,2023-02-06,10:30:00,11:34:00
5,14676638244,2023-07-19,19:00:00,20:18:00
10,63203791111,2023-08-24,16:30:00,18:14:00
8,84759838122,2023-04-06,06:30:00,08:30:00
12,88074166700,2023-11-16,17:30:00,19:06:00
12,99798469177,2023-05-08,13:30:00,15:01:00
1,29355995600,2023-01-03,19:30:00,21:26:00
4,24556551211,2023-04-04,14:30:00,15:31:00
10,56122902333,2023-03-28,20:00:00,21:34:00
19,78127867655,2023-08-05,07:30:00,09:01:00
6,84181712277,2023-06-01,21:00:00,22:00:00
10,65502213588,2023-09-26,07:30:00,08:42:00
4,60542237200,2023-09-14,17:00:00,18:16:00
3,63813421966,2023-08-21,18:30:00,19:49:00
20,33514499844,2023-04-06,18:00:00,19:16:00
12,66371599133,2023-09-18,16:00:00,17:21:00
3,14297191922,2023-06-30,09:00:00,10:46:00
14,23172236922,2023-03-12,12:00:00,13:06:00
20,70579991788,2023-02-09,20:30:00,22:00:00
20,37266237877,2023-02-15,16:00:00,17:33:00
19,74366907444,2023-10-10,13:00:00,15:00:00
2,44885567600,2023-08-30,12:00:00,13:00:00
1,83240896599,2023-09-04,14:30:00,15:34:00
4,22401425611,2023-05-14,10:30:00,12:28:00
9,81022990100,2023-01-11,12:30:00,13:42:00
11,73416215322,2023-05-02,12:30:00,13:43:00
2,82368148666,2023-03-11,19:00:00,20:41:00
8,47490465400,2023-06-08,06:00:00,07:00:00
20,67692714277,2023-12-28,12:30:00,13:45:00
1,81392376477,2023-05-04,06:00:00,07:12:00
14,77431545722,2023-01-29,13:30:00,14:57:00
19,24043809400,2023-05-03,06:00:00,07:56:00
18,37266051855,2023-12-19,06:30:00,07:50:00
1,80015321355,2023-03-06,20:30:00,21:50:00
4,32255592455,2023-10-01,19:30:00,21:04:00
13,95479456611,2023-12-21,12:00:00,13:17:00
1,88850070588,2023-05-02,09:30:00,11:12:00
17,79068989311,2023-04-30,11:00:00,12:47:00
1,31034055888,2023-01-02,07:30:00,08:40:00
3,46366576833,2023-01-23,08:00:00,09:47:00
4,94929175300,2023-09-08,07:30:00,08:44:00
13,92247798166,2023-05-19,11:00:00,12:53:00
8,32290026877,2023-11-26,14:30:00,16:16:00
12,27702758288,2023-06-08,08:30:00,09:30:00
18,78228746911,2023-10-11,13:00:00,14:54:00
13,62585610633,2023-04-10,20:30:00,21:41:00
5,91018801522,2023-07-16,09:30:00,10:39:00
11,79775227644,2023-04-21,07:00:00,08:46:00
14,37399114688,2023-12-19,17:00:00,18:34:00
8,19834331288,2023-08-31,17:30:00,18:41:00
14,23234720033,2023-04-28,20:30:00,22:00:00
14,61753264900,2023-02-15,17:30:00,18:59:00
20,87706985899,2023-02-24,07:00:00,08:11:00
15,97648977899,2023-12-23,21:30:00,22:00:00
17,73850690533,2023-02-04,17:30:00,19:28:00
2,29155448166,2023-08-17,20:30:00,22:00:00
7,49952244244,2023-01-31,07:00:00,08:50:00
1,33797149844,2023-06-18,09:00:00,10:44:00
12,26934491200,2023-12-20,12:00:00,13:44:00
1,28661963766,2023-11-10,16:30:00,18:22:00
11,89962761899,2023-09-04,12:00:00,13:00:00
17,31042993822,2023-08-28,07:00:00,08:47:00
7,27175638733,2023-07-07,14:30:00,16:30:00
5,54692811088,2023-01-21,20:00:00,21:58:00
18,60100630511,2023-11-08,13:30:00,15:15:00
16,30995030455,2023-07-02,10:30:00,12:17:00
12,67250263544,2023-09-07,08:00:00,09:55:00
15,86063911311,2023-07-17,11:00:00,12:16:00
15,24825866233,2023-11-23,15:00:00,16:48:00
12,58517500144,2023-08-09,21:30:00,22:00:00
10,23523675811,2023-01-19,21:30:00,22:00:00
13,95701417600,2023-07-31,06:00:00,07:39:00
10,31395776999,2023-04-09,14:30:00,15:46:00
2,59430890399,2023-06-06,12:30:00,14:16:00
8,62247244900,2023-07-20,11:00:00,12:29:00
11,46900167122,2023-06-29,16:00:00,17:42:00
14,44185469444,2023-03-25,18:00:00,19:41:00
1,18695485822,2023-10-11,19:00:00,20:04:00
19,43812952777,2023-07-03,06:30:00,08:26:00
7,26604278955,2023-12-10,13:30:00,15:02:00
12,21806350877,2023-02-12,07:30:00,09:25:00
11,85043599566,2023-12-11,15:30:00,16:40:00
8,80712183833,2023-05-11,15:00:00,16:36:00
7,58153821088,2023-10-22,09:30:00,11:05:00
19,29863107700,2023-02-03,18:00:00,19:10:00
5,78055264944,2023-12-10,15:30:00,16:52:00
6,28429772033,2023-12-07,14:30:00,16:08:00
20,93249361311,2023-12-26,08:00:00,09:36:00
14,16877827411,2023-10-25,07:30:00,09:01:00
16,43363697399,2023-03-31,09:00:00,10:52:00
9,93445985333,2023-06-30,12:00:00,13:44:00
18,70016081655,2023-06-02,08:00:00,09:41:00
8,66360273122,2023-02-23,21:00:00,22:00:00
14,80745539733,2023-11-26,07:00:00,08:25:00
11,15988618088,2023-12-26,09:00:00,10:29:00
12,54670562399,2023-10-03,19:30:00,20:46:00
12,16610453911,2023-07-27,15:30:00,17:29:00
20,42218844522,2023-05-30,15:30:00,17:04:00
12,59978304544,2023-04-06,19:00:00,20:43:00
11,75822083311,2023-10-28,17:00:00,18:06:00
16,62337602400,2023-11-01,13:30:00,14:31:00
8,57623596622,2023-05-25,21:00:00,22:00:00
2,21220600344,2023-03-10,18:30:00,19:31:00
3,45662935722,2023-08-06,14:30:00,16:13:00
14,74278791988,2023-05-08,06:30:00,07:36:00
3,36094097622,2023-06-01,21:00:00,22:00:00
2,87213463800,2023-05-23,06:30:00,07:36:00
20,65526498788,2023-07-25,06:30:00,07:57:00
8,41782976788,2023-07-02,10:00:00,11:55:00
6,20125582755,2023-04-20,16:00:00,17:26:00
7,19402362311,2023-04-03,16:00:00,17:03:00
16,24204739733,2023-09-18,13:30:00,14:58:00
7,12814362755,2023-05-16,07:30:00,09:21:00
4,93089962499,2023-11-15,12:00:00,13:58:00
16,14847796222,2023-11-01,12:00:00,13:56:00
3,30965125666,2023-06-02,19:30:00,20:49:00
10,43626272944,2023-02-22,08:00:00,09:15:00
12,87289836022,2023-12-31,11:00:00,12:28:00
2,14564412800,2023-07-02,21:30:00,22:00:00
10,59239679288,2023-06-20,07:00:00,08:55:00
16,37649686800,2023-09-07,11:00:00,12:05:00
15,35990804966,2023-05-21,19:00:00,20:09:00
1,63201766444,2023-07-09,14:30:00,15:46:00
16,58707071377,2023-09-25,08:30:00,10:15:00
3,42810271499,2023-02-26,12:00:00,13:45:00
11,79400950211,2023-05-25,17:30:00,19:06:00
5,24259495422,2023-09-20,19:00:00,20:22:00
15,57762483299,2023-03-28,16:00:00,17:37:00
3,26264147944,2023-03-13,10:30:00,11:34:00
18,27280604877,2023-03-06,20:30:00,22:00:00
3,42332772466,2023-12-02,12:30:00,13:40:00
5,44818922855,2023-08-24,06:30:00,07:32:00
9,64901816144,2023-10-27,19:30:00,20:37:00
11,97575068422,2023-02-26,06:30:00,08:28:00
3,79783151266,2023-11-06,16:00:00,17:42:00
11,11093784911,2023-08-19,19:30:00,20:57:00
17,87072524200,2023-02-07,16:30:00,18:18:00
5,36351359255,2023-07-29,15:00:00,16:59:00
10,95746323777,2023-05-09,19:00:00,20:12:00
7,94461592533,2023-12-07,12:00:00,13:47:00
19,43316840400,2023-09-10,11:00:00,12:25:00
19,95209420500,2023-12-15,06:00:00,07:16:00
8,90142659488,2023-01-22,10:30:00,11:37:00
2,55624077877,2023-01-01,13:00:00,14:00:00
9,52030705200,2023-12-23,10:00:00,11:48:00
2,28620624211,2023-08-01,21:00:00,22:00:00
18,37569738833,2023-03-09,18:30:00,19:42:00
12,17900006966,2023-07-16,13:00:00,14:56:00
10,29761286266,2023-11-01,16:30:00,18:07:00
6,46134412699,2023-04-19,13:30:00,15:21:00
11,28582779744,2023-07-15,20:00:00,21:13:00
8,24602630666,2023-08-17,20:30:00,22:00:00
11,43297488944,2023-10-19,21:30:00,22:00:00
7,39564212055,2023-03-25,09:30:00,10:45:00
2,95421997755,2023-05-29,08:00:00,09:22:00
9,27200280455,2023-03-24,16:00:00,17:27:00
10,99241191266,2023-04-02,14:00:00,15:35:00
6,89610167688,2023-03-29,12:30:00,13:40:00
8,94377055266,2023-04-23,07:30:00,08:54:00
7,12272621599,2023-05-12,20:30:00,22:00:00
13,70855173955,2023-06-08,18:30:00,20:24:00
11,67628210655,2023-08-05,21:30:00,22:00:00
4,77443037411,2023-12-31,19:30:00,21:13:00
14,83196327655,2023-08-25,10:00:00,11:02:00
5,52315411099,2023-12-19,18:30:00,20:06:00
1,44528419377,2023-03-18,12:30:00,14:09:00
15,53007744133,2023-11-24,17:30:00,19:08:00
2,21006173544,2023-12-23,15:30:00,16:55:00
4,13526121355,2023-06-19,15:30:00,17:18:00
5,21991038111,2023-09-12,21:00:00,22:00:00
12,19819124366,2023-05-26,21:00:00,22:00:00
12,79858108899,2023-11-17,20:30:00,22:00:00
13,47373466755,2023-09-09,20:30:00,22:00:00
9,66237631800,2023-06-16,11:30:00,13:18:00
7,67486762155,2023-06-08,07:00:00,08:14:00
15,42073332900,2023-11-27,10:30:00,11:49:00
20,34228729300,2023-11-07,08:00:00,09:14:00
11,65370110199,2023-10-13,08:30:00,10:07:00
19,60828437977,2023-06-12,14:30:00,16:00:00
15,25108821800,2023-06-11,16:00:00,17:54:00
2,68511575511,2023-03-02,16:00:00,17:03:00
6,96746804388,2023-07-12,07:30:00,09:24:00
2,46409254766,2023-10-01,20:00:00,21:51:00
14,33839506700,2023-01-17,19:00:00,20:04:00
19,32297807877,2023-02-06,21:00:00,22:00:00
9,44339246955,2023-10-26,13:00:00,14:58:00
9,29768367366,2023-09-24,07:30:00,08:38:00
2,61811823499,2023-09-26,06:30:00,08:30:00
11,51685147155,2023-11-17,20:30:00,21:50:00
12,10857737522,2023-11-16,16:30:00,18:14:00
6,18833445144,2023-10-04,17:30:00,18:54:00
13,96468742233,2023-12-20,08:00:00,09:49:00
8,31419570533,2023-07-10,15:30:00,17:26:00
20,36579030544,2023-08-05,21:00:00,22:00:00
4,70947755633,2023-08-15,10:30:00,12:23:00
17,52740866599,2023-11-05,12:00:00,13:43:00
18,97119695644,2023-09-21,18:00:00,19:43:00
14,66343703388,2023-08-14,06:00:00,07:22:00
19,36884726322,2023-02-20,17:30:00,19:09:00
11,14656446288,2023-05-09,12:30:00,14:15:00
3,52293681522,2023-07-28,17:30:00,19:25:00
20,74030719300,2023-08-11,17:00:00,18:01:00
1,14765145422,2023-04-30,12:30:00,13:47:00
11,96916879177,2023-01-16,07:30:00,08:36:00
18,24819413066,2023-11-14,18:00:00,19:54:00
13,96341842355,2023-11-01,15:30:00,16:48:00
6,80971741977,2023-10-19,16:30:00,17:36:00
15,69642651477,2023-06-16,18:30:00,19:55:00
7,63371357333,2023-02-13,13:30:00,14:38:00
20,95886114900,2023-08-13,12:30:00,13:44:00
1,49301009333,2023-06-27,13:00:00,14:41:00
4,17686450511,2023-09-12,14:00:00,15:08:00
18,22416726022,2023-01-02,17:00:00,18:28:00
13,80738985000,2023-04-26,08:00:00,09:13:00
4,76729061277,2023-12-09,21:00:00,22:00:00
5,80738043955,2023-11-14,16:30:00,17:57:00
1,43364924411,2023-09-02,06:00:00,07:36:00
14,31174320433,2023-05-16,19:30:00,20:41:00
18,97810506599,2023-05-22,16:00:00,17:31:00
19,39827423077,2023-05-20,07:00:00,08:43:00
19,75880763488,2023-07-27,08:30:00,09:34:00
4,82218196388,2023-01-10,15:30:00,16:30:00
3,83017792411,2023-02-04,20:00:00,21:06:00
18,27980627133,2023-01-18,09:00:00,10:55:00
4,93138560855,2023-09-09,06:30:00,08:14:00
7,46948427655,2023-05-14,18:30:00,19:57:00
12,32849222966,2023-04-07,21:00:00,22:00:00
13,41127489066,2023-02-11,15:00:00,16:32:00
10,66037512911,2023-03-02,18:00:00,19:11:00
2,94483215977,2023-12-13,11:00:00,12:18:00
1,90980455700,2023-12-23,16:30:00,17:53:00
12,78439076299,2023-03-07,12:30:00,14:09:00
17,87796120677,2023-10-26,18:00:00,19:48:00
17,95224206899,2023-05-18,10:30:00,11:38:00
13,94839529722,2023-02-05,20:30:00,21:57:00
6,89549604211,2023-04-22,10:00:00,11:04:00
10,55493909300,2023-06-05,21:30:00,22:00:00
16,90734784211,2023-12-07,21:00:00,22:00:00
14,72598138655,2023-06-20,08:30:00,09:58:00
7,84305904477,2023-05-20,06:00:00,07:24:00
20,30996921311,2023-04-06,15:00:00,16:06:00
12,16812289633,2023-08-07,10:00:00,11:04:00
1,34235263277,2023-12-19,11:30:00,12:52:00
5,11211778166,2023-04-24,11:00:00,12:40:00
5,58398919166,2023-12-25,13:30:00,14:54:00
7,95475512211,2023-04-29,19:30:00,21:16:00
15,57192562966,2023-03-30,15:30:00,17:21:00
14,18028698833,2023-04-14,14:30:00,15:31:00
3,17026429688,2023-09-09,13:00:00,14:44:00
11,93531008522,2023-11-15,08:00:00,09:52:00
5,25635571944,2023-10-31,18:30:00,20:16:00
8,65799026711,2023-06-21,19:30:00,20:45:00
20,64889848888,2023-07-30,16:00:00,17:54:00
6,69307490799,2023-04-12,09:00:00,10:28:00
18,36843719122,2023-05-09,20:30:00,22:00:00
4,87837865899,2023-06-10,09:30:00,11:25:00
7,83550744088,2023-11-28,12:30:00,13:31:00
1,30289146700,2023-11-19,09:30:00,11:28:00
10,92835455599,2023-03-09,15:00:00,16:26:00
1,40356054177,2023-01-24,09:30:00,10:31:00
11,94359802522,2023-11-10,09:00:00,11:00:00
10,47481984511,2023-12-04,12:30:00,13:31:00
11,64184384188,2023-06-22,21:00:00,22:00:00
5,36905839855,2023-02-11,13:30:00,14:41:00
16,69165520422,2023-02-24,19:00:00,20:25:00
2,44396396822,2023-06-05,18:30:00,19:33:00
4,38667171055,2023-04-09,14:00:00,15:48:00
4,82101964133,2023-08-17,17:30:00,19:07:00
8,54040259566,2023-04-16,18:00:00,19:01:00
6,11535052400,2023-10-20,13:00:00,14:32:00
1,87719347588,2023-09-28,12:30:00,14:04:00
15,88147282166,2023-02-01,17:00:00,18:00:00
17,26094800166,2023-03-17,19:30:00,21:09:00
11,68176850600,2023-08-01,06:30:00,07:50:00
12,43442770311,2023-04-13,19:00:00,20:39:00
9,41238697699,2023-11-13,08:00:00,09:47:00
4,74659596322,2023-04-22,20:00:00,21:34:00
1,24887178511,2023-01-20,19:00:00,20:50:00
2,22211729300,2023-01-31,12:00:00,13:17:00
4,36402473533,2023-05-07,20:00:00,21:08:00
8,74522486277,2023-01-21,06:30:00,08:26:00
2,80214514166,2023-03-01,18:30:00,19:50:00
2,56227899400,2023-10-07,09:30:00,10:47:00
20,16630553355,2023-08-03,07:00:00,08:39:00
15,41108608811,2023-10-03,10:00:00,11:01:00
14,86148259944,2023-01-21,16:00:00,17:47:00
4,74826069988,2023-07-26,13:00:00,14:29:00
14,74828884622,2023-07-26,13:00:00,14:24:00
4,92900892377,2023-08-02,20:30:00,22:00:00
15,41988743444,2023-12-01,10:30:00,12:22:00
4,98471452100,2023-11-07,19:30:00,20:38:00
4,42480030822,2023-02-24,20:30:00,22:00:00
6,66241062633,2023-04-16,11:00:00,12:42:00
6,10645923255,2023-08-16,11:30:00,13:23:00
9,28584475511,2023-05-12,20:30:00,21:52:00
17,68569405488,2023-01-15,19:00:00,20:59:00
17,98416445411,2023-08-23,12:00:00,13:40:00
4,65931139211,2023-09-08,21:00:00,22:00:00
15,93210950555,2023-02-17,17:00:00,18:31:00
4,60915953000,2023-04-26,21:30:00,22:00:00
6,27760340088,2023-03-16,09:30:00,10:36:00
11,27127317944,2023-11-16,20:00:00,21:00:00
20,27436746522,2023-09-21,07:00:00,08:43:00
13,21095234411,2023-08-22,16:00:00,17:00:00
2,88336505966,2023-09-02,09:30:00,10:52:00
11,10253691900,2023-12-10,11:30:00,13:26:00
6,43305595600,2023-12-23,15:00:00,16:01:00
1,36570922933,2023-04-04,14:30:00,16:24:00
3,55862118588,2023-02-05,19:30:00,21:02:00
13,79011424133,2023-09-13,16:00:00,17:21:00
8,59880075111,2023-10-06,10:30:00,12:28:00
20,70740503266,2023-10-25,09:00:00,10:25:00
20,31680473688,2023-07-29,08:00:00,09:47:00
16,68420016099,2023-06-03,15:30:00,17:17:00
12,68666676400,2023-06-20,09:30:00,10:37:00
5,19647841900,2023-03-15,06:30:00,07:34:00
5,13589220044,2023-01-08,06:30:00,08:20:00
12,42104780677,2023-02-26,08:00:00,09:39:00
4,20493650122,2023-06-02,10:30:00,12:13:00
11,22095325400,2023-12-29,21:00:00,22:00:00
11,44785395377,2023-12-06,10:00:00,11:58:00
3,28535052199,2023-01-25,06:30:00,07:54:00
7,30103357766,2023-11-11,16:00:00,17:56:00
9,75296106355,2023-01-27,20:00:00,21:07:00
5,39871680488,2023-04-27,15:30:00,17:14:00
6,82952583977,2023-06-30,13:00:00,14:08:00
4,48465405455,2023-05-14,10:00:00,11:12:00
17,56450936077,2023-07-06,11:00:00,12:21:00
10,89172749199,2023-01-20,14:30:00,16:22:00
7,94077978055,2023-07-07,16:30:00,18:15:00
11,95146897988,2023-11-28,08:30:00,09:39:00
19,19438053699,2023-03-16,10:00:00,11:00:00
1,39212521211,2023-08-08,08:30:00,10:05:00
7,91644398011,2023-08-08,10:00:00,11:56:00
7,49097106800,2023-03-22,16:00:00,17:44:00
9,44113576233,2023-10-03,19:00:00,20:13:00
4,18719464099,2023-03-07,07:00:00,08:28:00
6,86874308844,2023-04-28,09:00:00,10:18:00
10,27402040000,2023-04-06,12:00:00,13:38:00
10,73841621300,2023-03-18,18:30:00,20:14:00
17,54853365666,2023-04-06,10:30:00,12:02:00
7,32555523977,2023-12-22,08:30:00,09:40:00
6,90904174355,2023-04-30,16:30:00,18:21:00
8,75295676322,2023-10-01,07:30:00,08:52:00
14,76235682999,2023-01-14,18:00:00,19:07:00
14,16871898622,2023-09-16,19:30:00,20:48:00
9,99301804944,2023-07-31,21:30:00,22:00:00
1,16223059144,2023-07-23,18:30:00,20:26:00
14,73908709900,2023-06-26,19:30:00,21:13:00
8,94159342988,2023-11-04,13:30:00,14:43:00
6,68083936566,2023-10-16,08:30:00,09:40:00
4,81416179233,2023-04-28,13:30:00,15:27:00
4,50834684099,2023-05-09,18:30:00,20:04:00
20,37060459077,2023-01-05,17:30:00,19:00:00
12,72780085655,2023-02-18,19:30:00,20:52:00
13,67987357033,2023-09-13,21:30:00,22:00:00
18,93050458399,2023-10-06,19:00:00,20:33:00
11,22067289233,2023-03-19,18:00:00,19:38:00
17,59777776633,2023-07-03,19:30:00,21:17:00
12,58766836711,2023-02-20,07:30:00,08:57:00
8,99361266700,2023-08-18,10:30:00,12:10:00
8,67060543644,2023-08-24,15:30:00,16:41:00
13,57800269399,2023-06-01,11:30:00,13:26:00
10,75354392411,2023-04-11,12:30:00,14:13:00
3,21785705188,2023-11-09,18:30:00,19:43:00
7,45168066655,2023-05-23,17:30:00,18:46:00
5,10556559644,2023-06-25,20:00:00,21:03:00
20,16176174666,2023-10-27,13:30:00,15:01:00
9,16319290622,2023-01-02,12:30:00,13:48:00
1,94738978477,2023-05-18,14:00:00,15:01:00
5,39100182899,2023-06-17,07:30:00,09:00:00
4,94091375199,2023-07-28,13:00:00,14:44:00
3,62784181855,2023-04-18,14:00:00,15:06:00
11,66637845877,2023-05-04,10:00:00,11:32:00
9,40067778333,2023-05-16,19:30:00,21:21:00
14,19407678655,2023-10-10,21:00:00,22:00:00
13,62162136877,2023-12-14,08:30:00,09:38:00
19,46477239333,2023-03-20,15:30:00,16:58:00
16,93750053211,2023-04-28,06:00:00,07:43:00
6,47719737333,2023-08-14,20:30:00,22:00:00
16,49112969766,2023-04-26,06:30:00,08:14:00
17,79011586700,2023-09-28,08:30:00,09:48:00
12,88084248988,2023-04-05,15:30:00,16:58:00
2,88371688455,2023-11-20,07:00:00,08:23:00
4,35072574166,2023-11-11,21:00:00,22:00:00
1,66616787399,2023-11-08,18:30:00,20:17:00
6,21129785866,2023-11-30,08:00:00,09:51:00
4,56531866511,2023-01-30,20:30:00,21:35:00
12,12603192377,2023-06-23,16:00:00,17:44:00
10,10853144999,2023-03-24,16:00:00,17:59:00
5,99146302000,2023-05-07,13:00:00,14:50:00
7,94573361355,2023-11-01,06:00:00,07:29:00
11,97258487055,2023-08-07,10:30:00,12:27:00
13,58505437244,2023-10-23,06:30:00,07:31:00
1,70791164499,2023-07-23,17:00:00,19:00:00
7,83592044899,2023-08-07,11:30:00,13:19:00
13,26502104511,2023-06-06,09:30:00,10:59:00
13,20510262622,2023-01-14,06:00:00,07:03:00
7,78250574655,2023-07-05,11:00:00,12:33:00
15,66421093766,2023-06-25,21:00:00,22:00:00
6,56665669466,2023-03-26,18:30:00,20:18:00
20,66547354988,2023-05-29,09:30:00,10:37:00
1,89277473644,2023-03-05,15:00:00,16:32:00
7,62870391322,2023-08-08,07:30:00,09:02:00
18,75638204777,2023-07-04,13:00:00,14:09:00
16,69988880822,2023-10-26,21:30:00,22:00:00
11,71402458788,2023-03-31,07:00:00,08:55:00
